year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2000,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,AL GORE,DEMOCRAT,243,999,20220315,TOTAL
2000,MONTANA,MT,WIBAUX,30109,US PRESIDENT,AL GORE,DEMOCRAT,121,518,20220315,TOTAL
2000,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,AL GORE,DEMOCRAT,20370,57499,20220315,TOTAL
2000,MONTANA,MT,BEAVERHEAD,30001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3113,4196,20220315,TOTAL
2000,MONTANA,MT,BIG HORN,30003,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1651,4161,20220315,TOTAL
2000,MONTANA,MT,BLAINE,30005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1410,2759,20220315,TOTAL
2000,MONTANA,MT,BROADWATER,30007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1488,2074,20220315,TOTAL
2000,MONTANA,MT,CARBON,30009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3008,4789,20220315,TOTAL
2000,MONTANA,MT,CARTER,30011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,573,645,20220315,TOTAL
2000,MONTANA,MT,CASCADE,30013,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18164,33317,20220315,TOTAL
2000,MONTANA,MT,CHOUTEAU,30015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2039,2885,20220315,TOTAL
2000,MONTANA,MT,CUSTER,30017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3156,4905,20220315,TOTAL
2000,MONTANA,MT,DANIELS,30019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,750,1110,20220315,TOTAL
2000,MONTANA,MT,DAWSON,30021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2723,4271,20220315,TOTAL
2000,MONTANA,MT,DEER LODGE,30023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1493,4534,20220315,TOTAL
2000,MONTANA,MT,FALLON,30025,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1061,1369,20220315,TOTAL
2000,MONTANA,MT,FERGUS,30027,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4353,5994,20220315,TOTAL
2000,MONTANA,MT,FLATHEAD,30029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22519,33839,20220315,TOTAL
2000,MONTANA,MT,GALLATIN,30031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18833,32040,20220315,TOTAL
2000,MONTANA,MT,GARFIELD,30033,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,651,744,20220315,TOTAL
2000,MONTANA,MT,GLACIER,30035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1709,4124,20220315,TOTAL
2000,MONTANA,MT,GOLDEN VALLEY,30037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,405,531,20220315,TOTAL
2000,MONTANA,MT,GRANITE,30039,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1181,1590,20220315,TOTAL
2000,MONTANA,MT,HILL,30041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3392,6558,20220315,TOTAL
2000,MONTANA,MT,JEFFERSON,30043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3308,5163,20220315,TOTAL
2000,MONTANA,MT,JUDITH BASIN,30045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1057,1394,20220315,TOTAL
2000,MONTANA,MT,LAKE,30047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6441,11448,20220315,TOTAL
2000,MONTANA,MT,LEWIS AND CLARK,30049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15091,27269,20220315,TOTAL
2000,MONTANA,MT,LIBERTY,30051,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,752,1044,20220315,TOTAL
2000,MONTANA,MT,LINCOLN,30053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5578,7846,20220315,TOTAL
2000,MONTANA,MT,MCCONE,30055,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,827,1142,20220315,TOTAL
2000,MONTANA,MT,MADISON,30057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2656,3656,20220315,TOTAL
2000,MONTANA,MT,MEAGHER,30059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,698,935,20220315,TOTAL
2000,MONTANA,MT,MINERAL,30061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1078,1639,20220315,TOTAL
2000,MONTANA,MT,MISSOULA,30063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21474,46576,20220315,TOTAL
2000,MONTANA,MT,MUSSELSHELL,30065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1582,2207,20220315,TOTAL
2000,MONTANA,MT,PARK,30067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4523,7406,20220315,TOTAL
2000,MONTANA,MT,PETROLEUM,30069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,254,306,20220315,TOTAL
2000,MONTANA,MT,PHILLIPS,30071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1727,2228,20220315,TOTAL
2000,MONTANA,MT,PONDERA,30073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1948,2896,20220315,TOTAL
2000,MONTANA,MT,POWDER RIVER,30075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,860,1008,20220315,TOTAL
2000,MONTANA,MT,POWELL,30077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1971,2832,20220315,TOTAL
2000,MONTANA,MT,PRAIRIE,30079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,541,746,20220315,TOTAL
2000,MONTANA,MT,RAVALLI,30081,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11241,17238,20220315,TOTAL
2000,MONTANA,MT,RICHLAND,30083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2858,4033,20220315,TOTAL
2000,MONTANA,MT,ROOSEVELT,30085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1605,3813,20220315,TOTAL
2000,MONTANA,MT,ROSEBUD,30087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1826,3423,20220315,TOTAL
2000,MONTANA,MT,SANDERS,30089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3144,4721,20220315,TOTAL
2000,MONTANA,MT,SHERIDAN,30091,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1176,1965,20220315,TOTAL
2000,MONTANA,MT,SILVER BOW,30093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6299,16703,20220315,TOTAL
2000,MONTANA,MT,STILLWATER,30095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2765,3918,20220315,TOTAL
2000,MONTANA,MT,SWEET GRASS,30097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1450,1846,20220315,TOTAL
2000,MONTANA,MT,TETON,30099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2294,3314,20220315,TOTAL
2000,MONTANA,MT,TOOLE,30101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1639,2378,20220315,TOTAL
2000,MONTANA,MT,TREASURE,30103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,344,479,20220315,TOTAL
2000,MONTANA,MT,VALLEY,30105,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2500,3963,20220315,TOTAL
2000,MONTANA,MT,WHEATLAND,30107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,708,999,20220315,TOTAL
2000,MONTANA,MT,WIBAUX,30109,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,369,518,20220315,TOTAL
2000,MONTANA,MT,YELLOWSTONE,30111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,33922,57499,20220315,TOTAL
2000,NEBRASKA,NE,ADAMS,31001,US PRESIDENT,AL GORE,DEMOCRAT,3686,12438,20220315,TOTAL
2000,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,AL GORE,DEMOCRAT,678,3368,20220315,TOTAL
2000,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,AL GORE,DEMOCRAT,26,272,20220315,TOTAL
2000,NEBRASKA,NE,BANNER,31007,US PRESIDENT,AL GORE,DEMOCRAT,65,462,20220315,TOTAL
2000,NEBRASKA,NE,BLAINE,31009,US PRESIDENT,AL GORE,DEMOCRAT,43,349,20220315,TOTAL
2000,NEBRASKA,NE,BOONE,31011,US PRESIDENT,AL GORE,DEMOCRAT,575,2862,20220315,TOTAL
2000,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,AL GORE,DEMOCRAT,1614,5089,20220315,TOTAL
2000,NEBRASKA,NE,BOYD,31015,US PRESIDENT,AL GORE,DEMOCRAT,265,1242,20220315,TOTAL
2000,NEBRASKA,NE,BROWN,31017,US PRESIDENT,AL GORE,DEMOCRAT,250,1684,20220315,TOTAL
2000,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,AL GORE,DEMOCRAT,3927,16461,20220315,TOTAL
2000,NEBRASKA,NE,BURT,31021,US PRESIDENT,AL GORE,DEMOCRAT,1223,3392,20220315,TOTAL
2000,NEBRASKA,NE,BUTLER,31023,US PRESIDENT,AL GORE,DEMOCRAT,1028,3828,20220315,TOTAL
2000,NEBRASKA,NE,CASS,31025,US PRESIDENT,AL GORE,DEMOCRAT,3656,10280,20220315,TOTAL
2000,NEBRASKA,NE,CEDAR,31027,US PRESIDENT,AL GORE,DEMOCRAT,1062,4269,20220315,TOTAL
2000,NEBRASKA,NE,CHASE,31029,US PRESIDENT,AL GORE,DEMOCRAT,306,1875,20220315,TOTAL
2000,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,AL GORE,DEMOCRAT,446,2847,20220315,TOTAL
2000,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,AL GORE,DEMOCRAT,844,4186,20220315,TOTAL
2000,NEBRASKA,NE,CLAY,31035,US PRESIDENT,AL GORE,DEMOCRAT,774,3215,20220315,TOTAL
2000,NEBRASKA,NE,COLFAX,31037,US PRESIDENT,AL GORE,DEMOCRAT,863,3315,20220315,TOTAL
2000,NEBRASKA,NE,CUMING,31039,US PRESIDENT,AL GORE,DEMOCRAT,857,4215,20220315,TOTAL
2000,NEBRASKA,NE,CUSTER,31041,US PRESIDENT,AL GORE,DEMOCRAT,976,5414,20220315,TOTAL
2000,NEBRASKA,NE,DAKOTA,31043,US PRESIDENT,AL GORE,DEMOCRAT,2695,6061,20220315,TOTAL
2000,NEBRASKA,NE,DAWES,31045,US PRESIDENT,AL GORE,DEMOCRAT,823,3621,20220315,TOTAL
2000,NEBRASKA,NE,DAWSON,31047,US PRESIDENT,AL GORE,DEMOCRAT,1740,7507,20220315,TOTAL
2000,NEBRASKA,NE,DEUEL,31049,US PRESIDENT,AL GORE,DEMOCRAT,213,1033,20220315,TOTAL
2000,NEBRASKA,NE,DIXON,31051,US PRESIDENT,AL GORE,DEMOCRAT,820,2792,20220315,TOTAL
2000,NEBRASKA,NE,DODGE,31053,US PRESIDENT,AL GORE,DEMOCRAT,5021,14472,20220315,TOTAL
2000,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,AL GORE,DEMOCRAT,73347,183156,20220315,TOTAL
2000,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,AL GORE,DEMOCRAT,179,1011,20220315,TOTAL
2000,NEBRASKA,NE,FILLMORE,31059,US PRESIDENT,AL GORE,DEMOCRAT,848,2998,20220315,TOTAL
2000,NEBRASKA,NE,FRANKLIN,31061,US PRESIDENT,AL GORE,DEMOCRAT,420,1668,20220315,TOTAL
2000,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,AL GORE,DEMOCRAT,244,1393,20220315,TOTAL
2000,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,AL GORE,DEMOCRAT,534,2431,20220315,TOTAL
2000,NEBRASKA,NE,GAGE,31067,US PRESIDENT,AL GORE,DEMOCRAT,3516,9506,20220315,TOTAL
2000,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,AL GORE,DEMOCRAT,203,1219,20220315,TOTAL
2000,NEBRASKA,NE,GARFIELD,31071,US PRESIDENT,AL GORE,DEMOCRAT,202,963,20220315,TOTAL
2000,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,AL GORE,DEMOCRAT,228,1014,20220315,TOTAL
2000,NEBRASKA,NE,GRANT,31075,US PRESIDENT,AL GORE,DEMOCRAT,49,385,20220315,TOTAL
2000,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,AL GORE,DEMOCRAT,416,1310,20220315,TOTAL
2000,NEBRASKA,NE,HALL,31079,US PRESIDENT,AL GORE,DEMOCRAT,5952,18546,20220315,TOTAL
2000,NEBRASKA,NE,HAMILTON,31081,US PRESIDENT,AL GORE,DEMOCRAT,1066,4491,20220315,TOTAL
2000,NEBRASKA,NE,HARLAN,31083,US PRESIDENT,AL GORE,DEMOCRAT,438,1852,20220315,TOTAL
2000,NEBRASKA,NE,HAYES,31085,US PRESIDENT,AL GORE,DEMOCRAT,66,571,20220315,TOTAL
2000,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,AL GORE,DEMOCRAT,312,1480,20220315,TOTAL
2000,NEBRASKA,NE,HOLT,31089,US PRESIDENT,AL GORE,DEMOCRAT,846,4959,20220315,TOTAL
2000,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,AL GORE,DEMOCRAT,74,409,20220315,TOTAL
2000,NEBRASKA,NE,HOWARD,31093,US PRESIDENT,AL GORE,DEMOCRAT,955,2827,20220315,TOTAL
2000,NEBRASKA,NE,JEFFERSON,31095,US PRESIDENT,AL GORE,DEMOCRAT,1361,3847,20220315,TOTAL
2000,NEBRASKA,NE,JOHNSON,31097,US PRESIDENT,AL GORE,DEMOCRAT,794,2112,20220315,TOTAL
2000,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,AL GORE,DEMOCRAT,680,3122,20220315,TOTAL
2000,NEBRASKA,NE,KEITH,31101,US PRESIDENT,AL GORE,DEMOCRAT,778,3849,20220315,TOTAL
2000,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,AL GORE,DEMOCRAT,78,513,20220315,TOTAL
2000,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,AL GORE,DEMOCRAT,379,1820,20220315,TOTAL
2000,NEBRASKA,NE,KNOX,31107,US PRESIDENT,AL GORE,DEMOCRAT,1037,3978,20220315,TOTAL
2000,NEBRASKA,NE,LANCASTER,31109,US PRESIDENT,AL GORE,DEMOCRAT,44650,107132,20220315,TOTAL
2000,NEBRASKA,NE,LINCOLN,31111,US PRESIDENT,AL GORE,DEMOCRAT,5205,15114,20220315,TOTAL
2000,NEBRASKA,NE,LOGAN,31113,US PRESIDENT,AL GORE,DEMOCRAT,60,412,20220315,TOTAL
2000,NEBRASKA,NE,LOUP,31115,US PRESIDENT,AL GORE,DEMOCRAT,84,378,20220315,TOTAL
2000,NEBRASKA,NE,MCPHERSON,31117,US PRESIDENT,AL GORE,DEMOCRAT,48,301,20220315,TOTAL
2000,NEBRASKA,NE,MADISON,31119,US PRESIDENT,AL GORE,DEMOCRAT,2772,12853,20220315,TOTAL
2000,NEBRASKA,NE,MERRICK,31121,US PRESIDENT,AL GORE,DEMOCRAT,848,3340,20220315,TOTAL
2000,NEBRASKA,NE,MORRILL,31123,US PRESIDENT,AL GORE,DEMOCRAT,460,2138,20220315,TOTAL
2000,NEBRASKA,NE,NANCE,31125,US PRESIDENT,AL GORE,DEMOCRAT,497,1665,20220315,TOTAL
2000,NEBRASKA,NE,NEMAHA,31127,US PRESIDENT,AL GORE,DEMOCRAT,1063,3369,20220315,TOTAL
2000,NEBRASKA,NE,NUCKOLLS,31129,US PRESIDENT,AL GORE,DEMOCRAT,644,2443,20220315,TOTAL
2000,NEBRASKA,NE,OTOE,31131,US PRESIDENT,AL GORE,DEMOCRAT,2208,6662,20220315,TOTAL
2000,NEBRASKA,NE,PAWNEE,31133,US PRESIDENT,AL GORE,DEMOCRAT,522,1519,20220315,TOTAL
2000,NEBRASKA,NE,PERKINS,31135,US PRESIDENT,AL GORE,DEMOCRAT,243,1452,20220315,TOTAL
2000,NEBRASKA,NE,PHELPS,31137,US PRESIDENT,AL GORE,DEMOCRAT,934,4627,20220315,TOTAL
2000,NEBRASKA,NE,PIERCE,31139,US PRESIDENT,AL GORE,DEMOCRAT,570,3208,20220315,TOTAL
2000,NEBRASKA,NE,PLATTE,31141,US PRESIDENT,AL GORE,DEMOCRAT,2612,12859,20220315,TOTAL
2000,NEBRASKA,NE,POLK,31143,US PRESIDENT,AL GORE,DEMOCRAT,610,2613,20220315,TOTAL
2000,NEBRASKA,NE,RED WILLOW,31145,US PRESIDENT,AL GORE,DEMOCRAT,1188,5025,20220315,TOTAL
2000,NEBRASKA,NE,RICHARDSON,31147,US PRESIDENT,AL GORE,DEMOCRAT,1382,4150,20220315,TOTAL
2000,NEBRASKA,NE,ROCK,31149,US PRESIDENT,AL GORE,DEMOCRAT,141,894,20220315,TOTAL
2000,NEBRASKA,NE,SALINE,31151,US PRESIDENT,AL GORE,DEMOCRAT,2321,5145,20220315,TOTAL
2000,NEBRASKA,NE,SARPY,31153,US PRESIDENT,AL GORE,DEMOCRAT,14637,45278,20220315,TOTAL
2000,NEBRASKA,NE,SAUNDERS,31155,US PRESIDENT,AL GORE,DEMOCRAT,2852,8919,20220315,TOTAL
2000,NEBRASKA,NE,SCOTTS BLUFF,31157,US PRESIDENT,AL GORE,DEMOCRAT,3937,13839,20220315,TOTAL
2000,NEBRASKA,NE,SEWARD,31159,US PRESIDENT,AL GORE,DEMOCRAT,2250,7016,20220315,TOTAL
2000,NEBRASKA,NE,SHERIDAN,31161,US PRESIDENT,AL GORE,DEMOCRAT,392,2576,20220315,TOTAL
2000,NEBRASKA,NE,SHERMAN,31163,US PRESIDENT,AL GORE,DEMOCRAT,564,1705,20220315,TOTAL
2000,NEBRASKA,NE,SIOUX,31165,US PRESIDENT,AL GORE,DEMOCRAT,98,752,20220315,TOTAL
2000,NEBRASKA,NE,STANTON,31167,US PRESIDENT,AL GORE,DEMOCRAT,500,2486,20220315,TOTAL
2000,NEBRASKA,NE,THAYER,31169,US PRESIDENT,AL GORE,DEMOCRAT,821,3006,20220315,TOTAL
2000,NEBRASKA,NE,THOMAS,31171,US PRESIDENT,AL GORE,DEMOCRAT,55,395,20220315,TOTAL
2000,NEBRASKA,NE,THURSTON,31173,US PRESIDENT,AL GORE,DEMOCRAT,924,2082,20220315,TOTAL
2000,NEBRASKA,NE,VALLEY,31175,US PRESIDENT,AL GORE,DEMOCRAT,583,2263,20220315,TOTAL
2000,NEBRASKA,NE,WASHINGTON,31177,US PRESIDENT,AL GORE,DEMOCRAT,2550,8626,20220315,TOTAL
2000,NEBRASKA,NE,WAYNE,31179,US PRESIDENT,AL GORE,DEMOCRAT,1001,3940,20220315,TOTAL
2000,NEBRASKA,NE,WEBSTER,31181,US PRESIDENT,AL GORE,DEMOCRAT,584,1945,20220315,TOTAL
2000,NEBRASKA,NE,WHEELER,31183,US PRESIDENT,AL GORE,DEMOCRAT,85,453,20220315,TOTAL
2000,NEBRASKA,NE,YORK,31185,US PRESIDENT,AL GORE,DEMOCRAT,1407,6460,20220315,TOTAL
2000,NEBRASKA,NE,ADAMS,31001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8162,12438,20220315,TOTAL
2000,NEBRASKA,NE,ANTELOPE,31003,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2562,3368,20220315,TOTAL
2000,NEBRASKA,NE,ARTHUR,31005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,235,272,20220315,TOTAL
2000,NEBRASKA,NE,BANNER,31007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,390,462,20220315,TOTAL
2000,NEBRASKA,NE,BLAINE,31009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,299,349,20220315,TOTAL
2000,NEBRASKA,NE,BOONE,31011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2196,2862,20220315,TOTAL
2000,NEBRASKA,NE,BOX BUTTE,31013,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3208,5089,20220315,TOTAL
2000,NEBRASKA,NE,BOYD,31015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,931,1242,20220315,TOTAL
2000,NEBRASKA,NE,BROWN,31017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1375,1684,20220315,TOTAL
2000,NEBRASKA,NE,BUFFALO,31019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11931,16461,20220315,TOTAL
2000,NEBRASKA,NE,BURT,31021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2056,3392,20220315,TOTAL
2000,NEBRASKA,NE,BUTLER,31023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2638,3828,20220315,TOTAL
2000,NEBRASKA,NE,CASS,31025,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6144,10280,20220315,TOTAL
2000,NEBRASKA,NE,CEDAR,31027,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2989,4269,20220315,TOTAL
2000,NEBRASKA,NE,CHASE,31029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1505,1875,20220315,TOTAL
2000,NEBRASKA,NE,CHERRY,31031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2322,2847,20220315,TOTAL
2000,NEBRASKA,NE,CHEYENNE,31033,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3207,4186,20220315,TOTAL
2000,NEBRASKA,NE,CLAY,31035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2326,3215,20220315,TOTAL
2000,NEBRASKA,NE,COLFAX,31037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2338,3315,20220315,TOTAL
2000,NEBRASKA,NE,CUMING,31039,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3232,4215,20220315,TOTAL
2000,NEBRASKA,NE,CUSTER,31041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4245,5414,20220315,TOTAL
2000,NEBRASKA,NE,DAKOTA,31043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3119,6061,20220315,TOTAL
2000,NEBRASKA,NE,DAWES,31045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2549,3621,20220315,TOTAL
2000,NEBRASKA,NE,DAWSON,31047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5511,7507,20220315,TOTAL
2000,NEBRASKA,NE,DEUEL,31049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,783,1033,20220315,TOTAL
2000,NEBRASKA,NE,DIXON,31051,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1834,2792,20220315,TOTAL
2000,NEBRASKA,NE,DODGE,31053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8871,14472,20220315,TOTAL
2000,NEBRASKA,NE,DOUGLAS,31055,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,101025,183156,20220315,TOTAL
2000,NEBRASKA,NE,DUNDY,31057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,801,1011,20220315,TOTAL
2000,NEBRASKA,NE,FILLMORE,31059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2024,2998,20220315,TOTAL
2000,NEBRASKA,NE,FRANKLIN,31061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1196,1668,20220315,TOTAL
2000,NEBRASKA,NE,FRONTIER,31063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1102,1393,20220315,TOTAL
2000,NEBRASKA,NE,FURNAS,31065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1849,2431,20220315,TOTAL
2000,NEBRASKA,NE,GAGE,31067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5538,9506,20220315,TOTAL
2000,NEBRASKA,NE,GARDEN,31069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,963,1219,20220315,TOTAL
2000,NEBRASKA,NE,GARFIELD,31071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,718,963,20220315,TOTAL
2000,NEBRASKA,NE,GOSPER,31073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,757,1014,20220315,TOTAL
2000,NEBRASKA,NE,GRANT,31075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,324,385,20220315,TOTAL
2000,NEBRASKA,NE,GREELEY,31077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,839,1310,20220315,TOTAL
2000,NEBRASKA,NE,HALL,31079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11803,18546,20220315,TOTAL
2000,NEBRASKA,NE,HAMILTON,31081,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3251,4491,20220315,TOTAL
2000,NEBRASKA,NE,HARLAN,31083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1358,1852,20220315,TOTAL
2000,NEBRASKA,NE,HAYES,31085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,486,571,20220315,TOTAL
2000,NEBRASKA,NE,HITCHCOCK,31087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1126,1480,20220315,TOTAL
2000,NEBRASKA,NE,HOLT,31089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3954,4959,20220315,TOTAL
2000,NEBRASKA,NE,HOOKER,31091,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,317,409,20220315,TOTAL
2000,NEBRASKA,NE,HOWARD,31093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1760,2827,20220315,TOTAL
2000,NEBRASKA,NE,JEFFERSON,31095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2351,3847,20220315,TOTAL
2000,NEBRASKA,NE,JOHNSON,31097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1210,2112,20220315,TOTAL
2000,NEBRASKA,NE,KEARNEY,31099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2333,3122,20220315,TOTAL
2000,NEBRASKA,NE,KEITH,31101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2953,3849,20220315,TOTAL
2000,NEBRASKA,NE,KEYA PAHA,31103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,422,513,20220315,TOTAL
2000,NEBRASKA,NE,KIMBALL,31105,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1379,1820,20220315,TOTAL
2000,NEBRASKA,NE,KNOX,31107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2784,3978,20220315,TOTAL
2000,NEBRASKA,NE,LANCASTER,31109,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,55514,107132,20220315,TOTAL
2000,NEBRASKA,NE,LINCOLN,31111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9220,15114,20220315,TOTAL
2000,NEBRASKA,NE,LOGAN,31113,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,336,412,20220315,TOTAL
2000,NEBRASKA,NE,LOUP,31115,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,284,378,20220315,TOTAL
2000,NEBRASKA,NE,MCPHERSON,31117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,244,301,20220315,TOTAL
2000,NEBRASKA,NE,MADISON,31119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9636,12853,20220315,TOTAL
